amp,motor_temp,ambient_temp,vib_x,vib_y,vib_z,timestamp,motor_id,operating_hours,status
0.071,41.99,46.98,2.0,0.592,1.914,2026-05-08 23:15:00,MTR-01,1798,Warning
0.0,42.43,46.93,-2.0,-0.804,0.064,2026-05-08 23:20:00,MTR-02,4989,Warning
0.05,42.1,46.98,2.0,0.802,1.365,2026-05-08 23:25:00,MTR-02,1296,Warning
0.0,41.96,46.98,-2.0,-0.961,0.322,2026-05-08 23:30:00,MTR-01,4128,Warning
0.0,41.63,47.02,2.0,0.879,1.068,2026-05-08 23:35:00,MTR-03,4167,Warning
0.0,42.24,46.98,-2.0,-0.994,0.397,2026-05-08 23:40:00,MTR-01,4068,Warning
0.0,42.24,46.93,0.118,-0.146,2.0,2026-05-08 23:45:00,MTR-03,3045,Warning
0.0,42.35,46.98,-1.949,-0.313,-0.321,2026-05-08 23:50:00,MTR-03,4419,Warning
0.0,41.99,47.02,2.0,0.848,1.186,2026-05-08 23:55:00,MTR-03,2209,Warning
0.0,42.13,47.02,-2.0,-1.261,1.312,2026-05-09 00:00:00,MTR-03,2350,Warning
0.0,42.27,46.98,2.0,1.048,-0.69,2026-05-09 00:05:00,MTR-01,3296,Warning
0.0,42.07,46.93,-1.816,-1.038,2.0,2026-05-09 00:10:00,MTR-01,1396,Warning
0.058,42.83,46.88,0.823,0.614,-1.231,2026-05-09 00:15:00,MTR-01,1543,Warning
0.028,42.35,46.93,-2.0,-1.287,1.832,2026-05-09 00:20:00,MTR-02,2871,Warning
0.0,42.1,46.88,2.0,0.96,-1.169,2026-05-09 00:25:00,MTR-03,3813,Warning
0.063,42.43,46.98,-1.245,-0.759,2.0,2026-05-09 00:30:00,MTR-02,2173,Warning
0.0,42.04,46.93,0.276,0.456,-1.077,2026-05-09 00:35:00,MTR-01,1783,Warning
0.0,42.13,46.88,0.605,0.029,2.0,2026-05-09 00:40:00,MTR-03,4198,Warning
0.0,42.15,46.93,-1.735,-0.21,-0.385,2026-05-09 00:45:00,MTR-03,4632,Warning
0.0,42.43,46.88,-1.478,-0.884,2.0,2026-05-09 00:50:00,MTR-01,1559,Warning
0.0,42.24,46.84,0.569,0.559,-1.177,2026-05-09 00:55:00,MTR-02,2070,Warning
0.124,42.15,46.93,0.413,-0.036,2.0,2026-05-09 01:00:00,MTR-02,3873,Warning
0.0,42.32,46.88,-1.226,-0.015,-0.556,2026-05-09 01:05:00,MTR-02,4366,Warning
0.0,42.27,46.84,1.238,0.219,2.0,2026-05-09 01:10:00,MTR-03,2987,Warning
0.032,42.52,46.88,-2.0,-0.415,-0.243,2026-05-09 01:15:00,MTR-01,3005,Warning
0.0,42.04,46.93,2.0,0.635,1.806,2026-05-09 01:20:00,MTR-01,4498,Warning
0.0,42.21,46.98,1.252,0.749,-1.352,2026-05-09 01:25:00,MTR-02,3179,Warning
0.0,42.1,46.79,-1.086,-0.684,2.0,2026-05-09 01:30:00,MTR-03,2460,Warning
0.023,42.18,46.84,0.805,0.615,-1.256,2026-05-09 01:35:00,MTR-03,4665,Warning
0.0,42.13,46.88,-0.743,-0.512,2.0,2026-05-09 01:40:00,MTR-03,2909,Warning
0.0,42.38,46.84,0.428,0.508,-1.16,2026-05-09 01:45:00,MTR-02,3412,Warning
0.0,42.21,46.79,-0.671,-0.48,2.0,2026-05-09 01:50:00,MTR-03,4348,Warning
0.032,42.07,46.84,0.518,0.534,-1.172,2026-05-09 01:55:00,MTR-03,3937,Warning
0.0,42.1,46.88,-2.0,-1.232,1.051,2026-05-09 02:00:00,MTR-01,3921,Warning
0.0,42.38,46.79,2.0,1.024,0.259,2026-05-09 02:05:00,MTR-01,2472,Warning
0.05,42.21,46.84,-2.0,-1.295,1.514,2026-05-09 02:10:00,MTR-02,2063,Warning
0.071,42.21,46.69,2.0,1.083,-0.607,2026-05-09 02:15:00,MTR-03,3746,Warning
0.028,42.38,46.74,-2.0,-1.268,2.0,2026-05-09 02:20:00,MTR-02,2994,Warning
0.0,42.21,46.74,2.0,1.061,-0.927,2026-05-09 02:25:00,MTR-01,2422,Warning
0.054,42.13,46.79,-2.0,-1.298,2.0,2026-05-09 02:30:00,MTR-02,2897,Warning
0.0,42.18,46.79,1.4,0.287,2.0,2026-05-09 02:35:00,MTR-02,2270,Warning
0.089,42.24,46.79,-2.0,-0.474,-0.214,2026-05-09 02:40:00,MTR-03,3669,Warning
0.006,42.35,46.84,2.0,0.816,1.438,2026-05-09 02:45:00,MTR-01,4806,Warning
0.032,42.52,46.69,-2.0,-1.124,0.636,2026-05-09 02:50:00,MTR-01,1305,Warning
0.0,42.43,46.79,2.0,1.048,0.415,2026-05-09 02:55:00,MTR-03,4243,Warning
0.006,41.99,46.84,-2.0,-1.173,0.769,2026-05-09 03:00:00,MTR-01,2388,Warning
0.041,42.35,46.88,2.0,0.995,0.781,2026-05-09 03:05:00,MTR-03,2149,Warning
0.0,42.29,46.84,0.341,0.48,-1.122,2026-05-09 03:10:00,MTR-01,3214,Warning
0.01,42.04,46.79,-0.36,-0.353,2.0,2026-05-09 03:15:00,MTR-01,4342,Warning
0.045,42.46,46.84,-0.242,0.294,-0.911,2026-05-09 03:20:00,MTR-02,2084,Warning
0.006,42.21,46.93,0.455,-0.022,2.0,2026-05-09 03:25:00,MTR-03,4559,Warning
0.002,42.32,46.79,-1.55,-0.175,-0.449,2026-05-09 03:30:00,MTR-02,2019,Warning
0.006,42.13,46.84,2.0,0.557,2.0,2026-05-09 03:35:00,MTR-03,2430,Warning
0.05,42.27,46.98,-2.0,-0.95,0.276,2026-05-09 03:40:00,MTR-02,1063,Warning
0.015,42.43,46.93,-0.241,-0.292,2.0,2026-05-09 03:45:00,MTR-01,2419,Warning
0.045,42.49,46.79,-0.66,0.153,-0.751,2026-05-09 03:50:00,MTR-01,3585,Warning
0.076,42.35,46.79,0.981,0.136,2.0,2026-05-09 03:55:00,MTR-03,4124,Warning
0.028,42.52,46.74,-1.875,-0.329,-0.32,2026-05-09 04:00:00,MTR-02,3130,Warning
0.102,42.71,46.88,2.0,0.6,1.951,2026-05-09 04:05:00,MTR-01,1252,Warning
0.211,42.13,46.84,-2.0,-0.906,0.186,2026-05-09 04:10:00,MTR-02,3252,Warning
0.0,42.38,46.79,-0.778,-0.554,2.0,2026-05-09 04:15:00,MTR-01,3680,Warning
0.071,42.91,46.88,0.374,0.494,-1.146,2026-05-09 04:20:00,MTR-01,1495,Warning
0.0,42.35,46.93,-0.115,-0.24,2.0,2026-05-09 04:25:00,MTR-01,2749,Warning
0.0,42.38,46.88,-0.887,0.067,-0.669,2026-05-09 04:30:00,MTR-01,4815,Warning
0.0,42.55,46.93,1.511,0.32,2.0,2026-05-09 04:35:00,MTR-01,3763,Warning
0.063,42.49,46.88,-2.0,-0.653,-0.088,2026-05-09 04:40:00,MTR-01,2899,Warning
0.006,42.43,46.84,2.0,0.916,1.222,2026-05-09 04:45:00,MTR-02,4122,Warning
0.0,42.21,46.88,0.352,0.491,-1.149,2026-05-09 04:50:00,MTR-03,4732,Warning
0.045,42.27,46.88,-0.105,-0.232,2.0,2026-05-09 04:55:00,MTR-02,1662,Warning
0.0,41.87,46.84,-0.783,0.118,-0.701,2026-05-09 05:00:00,MTR-03,2015,Warning
0.0,42.07,46.88,1.109,0.19,2.0,2026-05-09 05:05:00,MTR-01,1825,Warning
0.063,42.13,46.84,-1.907,-0.353,-0.314,2026-05-09 05:10:00,MTR-02,3790,Warning
0.0,42.01,46.88,2.0,0.63,1.918,2026-05-09 05:15:00,MTR-02,4304,Warning
0.015,42.27,46.79,-2.0,-0.87,0.127,2026-05-09 05:20:00,MTR-02,4377,Warning
0.0,42.21,46.88,-1.047,-0.703,2.0,2026-05-09 05:25:00,MTR-03,3302,Warning
0.05,42.15,46.79,0.99,0.693,-1.355,2026-05-09 05:30:00,MTR-03,2610,Warning
0.0,42.18,46.84,-1.046,-0.701,2.0,2026-05-09 05:35:00,MTR-02,4587,Warning
0.08,42.13,46.88,0.806,0.621,-1.295,2026-05-09 05:40:00,MTR-02,4150,Warning
0.0,42.29,46.93,-0.983,-0.67,2.0,2026-05-09 05:45:00,MTR-02,3805,Warning
0.0,42.35,46.93,1.285,0.774,-1.408,2026-05-09 05:50:00,MTR-02,1238,Warning
0.0,42.97,46.88,-1.618,-1.021,2.0,2026-05-09 05:55:00,MTR-03,2558,Warning
0.0,42.07,46.93,1.937,0.5,2.0,2026-05-09 06:00:00,MTR-03,1920,Warning
0.0,42.1,46.98,-1.615,-0.227,-0.418,2026-05-09 06:05:00,MTR-03,4736,Warning
0.0,42.38,46.84,0.619,0.027,2.0,2026-05-09 06:10:00,MTR-01,4031,Warning
0.076,42.41,46.88,0.017,0.374,-1.028,2026-05-09 06:15:00,MTR-02,3876,Warning
0.0,42.01,46.98,-0.657,-0.497,2.0,2026-05-09 06:20:00,MTR-02,4893,Warning
0.0,41.27,46.93,0.39,0.496,-1.166,2026-05-09 06:25:00,MTR-01,1849,Warning
0.0,42.32,46.88,0.376,-0.055,2.0,2026-05-09 06:30:00,MTR-03,4443,Warning
0.0,42.13,47.02,1.837,0.95,-1.365,2026-05-09 06:35:00,MTR-01,2398,Warning
0.0,41.9,46.98,-0.733,-0.533,2.0,2026-05-09 06:40:00,MTR-01,1316,Warning
0.071,42.94,47.02,-1.152,-0.035,-0.59,2026-05-09 06:45:00,MTR-03,3109,Warning
0.032,41.99,47.12,2.0,0.731,1.704,2026-05-09 06:50:00,MTR-02,1848,Warning
0.0,41.49,46.98,-2.0,-1.152,0.603,2026-05-09 06:55:00,MTR-01,2962,Warning
0.0,41.99,46.93,2.0,1.145,-0.31,2026-05-09 07:00:00,MTR-03,3759,Warning
0.0,41.93,46.98,-1.782,-1.115,2.0,2026-05-09 07:05:00,MTR-03,1769,Warning
0.019,42.01,47.02,2.0,1.098,0.331,2026-05-09 07:10:00,MTR-03,3255,Warning
0.0,43.37,46.98,-2.0,-1.25,2.0,2026-05-09 07:15:00,MTR-02,3413,Warning
0.0,41.99,47.12,1.61,0.896,-1.421,2026-05-09 07:20:00,MTR-03,2579,Warning
0.0,41.96,47.21,-1.003,-0.687,2.0,2026-05-09 07:25:00,MTR-02,3812,Warning
0.05,41.71,47.17,0.02,0.381,-1.03,2026-05-09 07:30:00,MTR-02,4608,Warning
0.0,41.76,47.12,0.679,0.053,2.0,2026-05-09 07:35:00,MTR-02,2413,Warning
0.0,41.9,47.17,-1.735,-0.28,-0.38,2026-05-09 07:40:00,MTR-02,4874,Warning
0.0,41.63,47.31,-1.375,-0.888,2.0,2026-05-09 07:45:00,MTR-01,1497,Warning
0.002,41.16,47.17,0.08,0.409,-1.062,2026-05-09 07:50:00,MTR-03,3011,Warning
0.0,41.9,47.12,1.334,0.269,2.0,2026-05-09 07:55:00,MTR-03,4104,Warning
0.084,41.76,47.21,-2.0,-1.022,0.337,2026-05-09 08:00:00,MTR-01,1365,Warning
0.0,41.85,47.17,2.0,1.159,-0.73,2026-05-09 08:05:00,MTR-01,2116,Warning
0.076,42.35,47.21,-0.944,-0.647,2.0,2026-05-09 08:10:00,MTR-02,4274,Warning
0.071,41.87,47.26,-1.948,-0.405,-0.294,2026-05-09 08:15:00,MTR-03,3439,Warning
0.076,42.21,47.21,0.043,-0.177,2.0,2026-05-09 08:20:00,MTR-01,3515,Warning
0.023,42.15,47.17,-2.0,-0.73,-0.021,2026-05-09 08:25:00,MTR-01,4537,Warning
0.0,42.13,47.21,2.0,1.16,-0.229,2026-05-09 08:30:00,MTR-01,4524,Warning
0.0,42.04,47.26,-1.492,-0.954,2.0,2026-05-09 08:35:00,MTR-01,3202,Warning
0.381,42.13,47.26,-0.649,0.156,-0.767,2026-05-09 08:40:00,MTR-02,1685,Warning
0.028,41.93,47.31,2.0,0.835,1.492,2026-05-09 08:45:00,MTR-02,2631,Warning
0.01,41.99,47.35,-2.0,-1.377,2.0,2026-05-09 08:50:00,MTR-02,2535,Warning
0.0,41.87,47.12,2.0,0.99,1.06,2026-05-09 08:55:00,MTR-01,2675,Warning
0.0,41.9,47.17,-2.0,-1.318,2.0,2026-05-09 09:00:00,MTR-01,2275,Warning
0.0,41.71,47.21,0.774,0.632,-1.3,2026-05-09 09:05:00,MTR-01,3560,Warning
0.071,41.9,47.26,1.37,0.294,2.0,2026-05-09 09:10:00,MTR-03,3994,Warning
0.0,41.93,47.21,-2.0,-1.2,0.698,2026-05-09 09:15:00,MTR-02,4206,Warning
0.0,42.04,47.21,2.0,1.088,-1.143,2026-05-09 09:20:00,MTR-03,4932,Warning
0.023,41.93,47.17,-0.821,-0.598,2.0,2026-05-09 09:25:00,MTR-02,4073,Warning
0.023,42.07,47.26,2.0,1.174,-0.736,2026-05-09 09:30:00,MTR-03,3093,Warning
0.0,42.27,47.26,-1.848,-1.189,2.0,2026-05-09 09:35:00,MTR-01,3422,Warning
0.0,42.24,47.21,1.456,0.858,-1.441,2026-05-09 09:40:00,MTR-01,1217,Warning
0.045,41.99,47.17,-1.171,-0.802,2.0,2026-05-09 09:45:00,MTR-02,4584,Warning
0.0,41.71,47.21,1.058,0.728,-1.383,2026-05-09 09:50:00,MTR-01,1831,Warning
0.0,41.96,47.21,-1.218,-0.83,2.0,2026-05-09 09:55:00,MTR-03,4106,Warning
0.0,42.24,47.17,1.181,0.774,-1.398,2026-05-09 10:00:00,MTR-02,4818,Warning
0.132,42.27,47.17,-2.0,-1.276,0.906,2026-05-09 10:05:00,MTR-02,3458,Warning
0.0,42.38,47.07,2.0,1.164,-0.254,2026-05-09 10:10:00,MTR-02,3787,Warning
0.0,42.04,47.12,-2.0,-1.386,2.0,2026-05-09 10:15:00,MTR-01,4140,Warning
0.132,42.07,47.17,2.0,1.078,-1.21,2026-05-09 10:20:00,MTR-03,4850,Warning
0.145,42.1,47.02,-1.422,-0.941,2.0,2026-05-09 10:25:00,MTR-01,2968,Warning
0.0,41.6,46.98,0.967,0.712,-1.333,2026-05-09 10:30:00,MTR-02,4486,Warning
0.0,41.99,46.98,-0.561,-0.488,2.0,2026-05-09 10:35:00,MTR-01,4743,Warning
0.0,42.1,47.07,2.0,1.169,-0.515,2026-05-09 10:40:00,MTR-03,2637,Warning
0.0,42.43,47.17,-2.0,-1.336,2.0,2026-05-09 10:45:00,MTR-03,2848,Warning
0.0,42.04,46.93,2.0,1.09,-1.203,2026-05-09 10:50:00,MTR-03,3181,Warning
0.071,42.07,46.98,-2.0,-1.358,2.0,2026-05-09 10:55:00,MTR-03,1380,Warning
0.071,42.27,46.93,2.0,1.173,-0.327,2026-05-09 11:00:00,MTR-01,2273,Warning
0.0,42.07,47.12,-2.0,-1.13,0.48,2026-05-09 11:05:00,MTR-03,1297,Warning
0.032,42.21,46.98,1.984,0.587,2.0,2026-05-09 11:10:00,MTR-02,2891,Warning
0.0,42.52,46.93,2.0,1.175,-0.892,2026-05-09 11:15:00,MTR-03,4440,Warning
0.0,42.49,46.88,-2.0,-1.19,0.61,2026-05-09 11:20:00,MTR-02,2976,Warning
0.05,42.21,46.93,1.49,0.369,2.0,2026-05-09 11:25:00,MTR-03,3726,Warning
0.0,42.49,46.88,0.282,0.505,-1.13,2026-05-09 11:30:00,MTR-02,4071,Warning
0.0,42.46,46.98,-1.716,-1.11,2.0,2026-05-09 11:35:00,MTR-02,2634,Warning
0.015,42.43,46.84,2.0,1.177,-0.601,2026-05-09 11:40:00,MTR-02,1497,Warning
0.0,42.38,46.88,-2.0,-1.2,0.637,2026-05-09 11:45:00,MTR-01,2866,Warning
0.002,42.21,46.93,-1.774,-1.156,2.0,2026-05-09 11:50:00,MTR-01,2720,Warning
0.006,42.15,46.88,2.0,1.155,-0.015,2026-05-09 11:55:00,MTR-03,3364,Warning
0.132,41.99,46.84,-2.0,-0.536,-0.223,2026-05-09 12:00:00,MTR-01,1197,Warning
0.058,42.21,46.84,-0.334,-0.372,2.0,2026-05-09 12:05:00,MTR-01,1079,Warning
0.006,42.21,46.98,1.399,0.843,-1.445,2026-05-09 12:10:00,MTR-02,3919,Warning
0.0,42.32,46.93,-1.858,-1.196,2.0,2026-05-09 12:15:00,MTR-02,1852,Warning
0.006,42.91,46.88,2.0,1.094,-1.224,2026-05-09 12:20:00,MTR-02,4997,Warning
0.0,42.27,46.93,-2.0,-0.54,-0.228,2026-05-09 12:25:00,MTR-01,1174,Warning
0.0,42.38,46.88,1.812,0.507,2.0,2026-05-09 12:30:00,MTR-02,1233,Warning
0.0,42.27,46.88,-1.88,-0.344,-0.353,2026-05-09 12:35:00,MTR-02,2092,Warning
0.0,42.49,46.84,1.809,0.499,2.0,2026-05-09 12:40:00,MTR-01,4960,Warning
0.019,42.43,46.88,-2.0,-0.795,-0.03,2026-05-09 12:45:00,MTR-02,3325,Warning
0.0,42.43,46.74,2.0,0.697,1.892,2026-05-09 12:50:00,MTR-03,3810,Warning
0.141,41.68,46.79,2.0,1.086,-1.262,2026-05-09 12:55:00,MTR-02,2770,Warning
0.0,41.38,46.84,-2.0,-1.431,1.803,2026-05-09 13:00:00,MTR-02,1284,Warning
0.0,42.21,46.74,2.0,1.07,0.864,2026-05-09 13:05:00,MTR-03,2819,Warning
0.076,42.04,46.88,-1.958,-0.403,-0.312,2026-05-09 13:10:00,MTR-03,4275,Warning
0.0,42.46,46.84,-0.511,-0.47,2.0,2026-05-09 13:15:00,MTR-02,4794,Warning
0.084,42.01,46.69,2.0,1.017,-1.375,2026-05-09 13:20:00,MTR-01,2579,Warning
0.0,42.13,46.74,-2.0,-1.355,2.0,2026-05-09 13:25:00,MTR-02,2267,Warning
0.0,42.07,46.69,0.739,0.088,2.0,2026-05-09 13:30:00,MTR-02,1928,Warning
0.0,42.27,46.79,0.532,0.598,-1.239,2026-05-09 13:35:00,MTR-03,3132,Warning
0.0,42.71,46.74,-1.686,-1.123,2.0,2026-05-09 13:40:00,MTR-03,1689,Warning
0.089,42.21,46.69,2.0,1.198,-0.576,2026-05-09 13:45:00,MTR-03,3348,Warning
0.093,42.18,46.65,-2.0,-1.091,0.365,2026-05-09 13:50:00,MTR-01,4095,Warning
0.0,42.13,46.69,1.341,0.321,2.0,2026-05-09 13:55:00,MTR-01,4084,Warning
0.071,41.6,46.69,0.569,0.599,-1.253,2026-05-09 14:00:00,MTR-02,3367,Warning
0.0,42.15,46.69,-2.0,-0.654,-0.122,2026-05-09 14:05:00,MTR-02,4013,Warning
0.0,41.71,46.79,0.849,0.133,2.0,2026-05-09 14:10:00,MTR-03,4209,Warning
0.211,42.71,46.65,-0.39,0.271,-0.883,2026-05-09 14:15:00,MTR-03,4760,Warning
0.05,42.24,46.6,0.276,-0.095,2.0,2026-05-09 14:20:00,MTR-02,4773,Warning
0.0,42.13,46.6,-0.648,0.183,-0.781,2026-05-09 14:25:00,MTR-01,4441,Warning
0.023,42.38,46.65,0.454,-0.034,2.0,2026-05-09 14:30:00,MTR-02,2616,Warning
0.067,42.71,46.51,-1.177,-0.015,-0.596,2026-05-09 14:35:00,MTR-01,2280,Warning
0.019,42.07,46.65,-1.978,-1.293,2.0,2026-05-09 14:40:00,MTR-03,2097,Warning
0.0,42.07,46.51,2.0,1.121,-1.22,2026-05-09 14:45:00,MTR-02,2402,Warning
0.0,41.99,46.6,-2.0,-1.433,2.0,2026-05-09 14:50:00,MTR-01,1910,Warning
0.0,42.38,46.46,2.0,1.157,0.232,2026-05-09 14:55:00,MTR-01,2159,Warning
0.071,42.04,46.51,-2.0,-1.178,0.553,2026-05-09 15:00:00,MTR-03,3389,Warning
0.05,41.9,46.55,2.0,1.018,1.134,2026-05-09 15:05:00,MTR-01,4091,Warning
0.028,42.27,46.41,0.977,0.721,-1.383,2026-05-09 15:10:00,MTR-02,2845,Warning
0.0,42.46,46.51,-0.992,-0.749,2.0,2026-05-09 15:15:00,MTR-03,3482,Warning
0.0,42.94,46.55,0.958,0.72,-1.367,2026-05-09 15:20:00,MTR-02,2969,Warning
0.015,42.21,46.41,-1.323,-0.928,2.0,2026-05-09 15:25:00,MTR-02,2855,Warning
0.0,42.35,46.55,1.735,0.954,-1.449,2026-05-09 15:30:00,MTR-03,2532,Warning
0.0,42.24,46.51,-1.91,-1.262,2.0,2026-05-09 15:35:00,MTR-02,4371,Warning
0.0,43.17,46.51,2.0,1.208,-0.847,2026-05-09 15:40:00,MTR-01,2930,Warning
0.0,42.27,46.51,-0.374,0.29,-0.894,2026-05-09 15:45:00,MTR-03,2968,Warning
0.054,42.38,46.41,-0.816,-0.644,2.0,2026-05-09 15:50:00,MTR-01,1111,Warning
0.054,41.63,46.46,1.674,0.935,-1.486,2026-05-09 15:55:00,MTR-03,3175,Warning
0.0,42.18,46.41,-2.0,-1.44,2.0,2026-05-09 16:00:00,MTR-01,4597,Warning
0.0,42.49,46.41,2.0,1.091,0.845,2026-05-09 16:05:00,MTR-03,3958,Warning
0.045,42.32,46.46,-2.0,-0.458,-0.285,2026-05-09 16:10:00,MTR-03,1702,Warning
0.076,41.63,46.32,-0.101,-0.271,2.0,2026-05-09 16:15:00,MTR-01,1526,Warning
0.0,42.24,46.46,2.0,1.02,1.138,2026-05-09 16:20:00,MTR-02,1281,Warning
0.019,42.41,46.32,-0.615,-0.533,2.0,2026-05-09 16:25:00,MTR-02,2243,Warning
0.0,42.07,46.37,1.807,0.979,-1.455,2026-05-09 16:30:00,MTR-03,2341,Warning
0.0,42.27,46.22,-2.0,-1.427,2.0,2026-05-09 16:35:00,MTR-03,3635,Warning
0.028,42.55,46.27,2.0,1.184,0.124,2026-05-09 16:40:00,MTR-01,2400,Warning
0.0,41.65,46.32,0.755,0.666,-1.334,2026-05-09 16:45:00,MTR-02,3849,Warning
0.0,42.49,46.32,-1.494,-1.025,2.0,2026-05-09 16:50:00,MTR-03,1492,Warning
0.141,42.49,46.18,2.0,1.141,-1.204,2026-05-09 16:55:00,MTR-03,2241,Warning
0.071,42.49,46.13,-2.0,-1.434,2.0,2026-05-09 17:00:00,MTR-01,2683,Warning
0.071,42.21,46.22,2.0,1.212,-0.621,2026-05-09 17:05:00,MTR-01,2689,Warning
0.0,42.49,46.08,-2.0,-1.435,1.731,2026-05-09 17:10:00,MTR-02,4566,Warning
0.0,41.63,46.13,2.0,1.198,-0.207,2026-05-09 17:15:00,MTR-03,2450,Warning
0.0,42.24,46.18,-0.621,0.199,-0.799,2026-05-09 17:20:00,MTR-03,3098,Warning
0.084,42.35,46.18,0.342,-0.064,2.0,2026-05-09 17:25:00,MTR-02,4047,Warning
0.0,42.46,46.13,0.378,0.539,-1.155,2026-05-09 17:30:00,MTR-02,2683,Warning
0.102,42.27,46.08,-1.494,-1.014,2.0,2026-05-09 17:35:00,MTR-02,3862,Warning
0.023,42.57,46.13,2.0,1.176,-0.932,2026-05-09 17:40:00,MTR-01,2030,Warning
0.0,42.52,46.04,-2.0,-1.233,0.719,2026-05-09 17:45:00,MTR-01,4713,Warning
0.093,42.43,46.04,-1.238,-0.886,2.0,2026-05-09 17:50:00,MTR-01,4828,Warning
0.032,42.6,46.04,1.563,0.902,-1.475,2026-05-09 17:55:00,MTR-02,2399,Warning
0.067,42.6,46.08,-1.472,-1.017,2.0,2026-05-09 18:00:00,MTR-03,1297,Warning
0.015,42.52,46.08,1.703,0.945,-1.467,2026-05-09 18:05:00,MTR-02,4227,Warning
0.032,42.52,46.04,-1.975,-1.308,2.0,2026-05-09 18:10:00,MTR-02,4855,Warning
0.0,42.57,46.08,2.0,1.199,0.039,2026-05-09 18:15:00,MTR-01,2600,Warning
0.0,42.86,45.94,1.392,0.853,-1.476,2026-05-09 18:20:00,MTR-01,1616,Warning
0.045,42.52,46.04,-2.0,-1.403,2.0,2026-05-09 18:25:00,MTR-03,1881,Warning
0.002,42.52,46.08,2.0,1.179,0.257,2026-05-09 18:30:00,MTR-01,1037,Warning
0.093,42.49,46.04,-2.0,-1.093,0.384,2026-05-09 18:35:00,MTR-02,3789,Warning
0.0,43.14,45.99,2.0,0.759,1.799,2026-05-09 18:40:00,MTR-01,3498,Warning
0.0,42.52,45.99,-0.975,0.047,-0.674,2026-05-09 18:45:00,MTR-02,3032,Warning
0.0,42.52,45.85,-1.163,-0.855,2.0,2026-05-09 18:50:00,MTR-02,1572,Warning
0.01,42.77,45.99,1.215,0.291,2.0,2026-05-09 18:55:00,MTR-01,1239,Warning
0.0,42.66,45.99,0.927,0.709,-1.385,2026-05-09 19:00:00,MTR-01,3395,Warning
0.0,42.6,45.94,-2.0,-1.441,2.0,2026-05-09 19:05:00,MTR-01,3252,Warning
0.0,42.52,45.99,2.0,1.052,1.079,2026-05-09 19:10:00,MTR-02,2692,Warning
0.01,42.97,46.04,-1.414,-0.13,-0.506,2026-05-09 19:15:00,MTR-01,3238,Warning
0.0,42.94,45.94,-0.726,-0.609,2.0,2026-05-09 19:20:00,MTR-01,1972,Warning
0.032,42.71,46.04,2.0,0.648,1.999,2026-05-09 19:25:00,MTR-02,2235,Warning
0.089,42.55,45.94,-0.807,0.1,-0.722,2026-05-09 19:30:00,MTR-02,4248,Warning
0.05,42.52,45.99,-0.698,-0.596,2.0,2026-05-09 19:35:00,MTR-03,4273,Warning
0.071,43.11,45.99,1.819,0.991,-1.472,2026-05-09 19:40:00,MTR-03,1632,Warning
0.0,41.68,45.94,-2.0,-1.454,2.0,2026-05-09 19:45:00,MTR-01,1108,Warning
0.032,42.52,45.89,2.0,1.183,0.235,2026-05-09 19:50:00,MTR-02,1358,Warning
0.0,41.76,45.94,0.899,0.706,-1.38,2026-05-09 19:55:00,MTR-01,2960,Warning
0.0,42.71,46.04,-1.42,-0.99,2.0,2026-05-09 20:00:00,MTR-03,1678,Warning
0.071,42.35,45.89,1.823,0.982,-1.467,2026-05-09 20:05:00,MTR-01,2876,Warning
0.0,42.49,45.94,-1.81,-1.22,2.0,2026-05-09 20:10:00,MTR-01,4623,Warning
0.05,42.35,45.94,2.0,1.21,-0.812,2026-05-09 20:15:00,MTR-01,4439,Warning
0.045,42.27,45.99,-2.0,-1.174,0.556,2026-05-09 20:20:00,MTR-03,4760,Warning
0.006,42.43,45.85,1.146,0.25,2.0,2026-05-09 20:25:00,MTR-01,3059,Warning
0.0,42.49,45.8,2.0,1.168,0.403,2026-05-09 20:30:00,MTR-01,4386,Warning
0.045,42.55,45.89,-1.952,-0.438,-0.282,2026-05-09 20:35:00,MTR-01,1523,Warning
0.023,42.46,45.75,-0.466,-0.457,2.0,2026-05-09 20:40:00,MTR-01,3275,Warning
0.028,42.41,45.89,1.837,0.992,-1.451,2026-05-09 20:45:00,MTR-01,4496,Warning
0.0,42.43,45.94,-2.0,-1.465,1.885,2026-05-09 20:50:00,MTR-01,4322,Warning
0.0,44.29,45.75,2.0,0.963,1.33,2026-05-09 20:55:00,MTR-03,3802,Warning
0.0,42.04,45.8,2.0,1.166,-1.2,2026-05-09 21:00:00,MTR-02,1668,Warning
0.0,42.43,45.85,-2.0,-1.361,1.086,2026-05-09 21:05:00,MTR-03,4779,Warning
0.058,42.38,45.85,2.0,0.844,1.603,2026-05-09 21:10:00,MTR-02,4227,Warning
0.084,42.07,45.8,-1.523,-0.188,-0.455,2026-05-09 21:15:00,MTR-02,2251,Warning
0.0,42.35,45.85,-0.0,-0.22,2.0,2026-05-09 21:20:00,MTR-02,3213,Warning
0.0,42.52,45.89,0.384,0.536,-1.207,2026-05-09 21:25:00,MTR-03,4544,Warning
0.058,42.43,45.85,-2.0,-1.232,0.701,2026-05-09 21:30:00,MTR-03,2495,Warning
0.0,41.96,45.85,2.0,1.003,1.214,2026-05-09 21:35:00,MTR-03,1429,Warning
0.0,42.41,45.8,-2.0,-0.698,-0.102,2026-05-09 21:40:00,MTR-03,1734,Warning
0.067,42.32,45.8,1.216,0.291,2.0,2026-05-09 21:45:00,MTR-03,1264,Warning
